5_gram,freq
senator wallop and * sharp,1
senator wallop chairman * the,1
senator william b * dva,1
senator william proxmire * has,1
senators and congressmen * this,1
senators and especially * those,1
senators bob packwood * and,1
senators counting governor * anderson,1
senators domenici rnm * simpson,1
senators george mitchell * and,1
senators gordon humphrey * and,1
senators hart and * introduced,1
senators have been * temporary,1
senators howard metzenbaum * and,1
senators of the * impact,1
senators russell long * and,1
senators slade gorton * who,1
senators specific assignments * washington,1
senators sponsored amendments * require,1
senators who are * to,1
senators with whom * have,1
send national energy * plan,1
send that message * their,1
sending to the * a,1
senior chemical industry * in,1
senior citizens confronted * kasten,1
senior communications executives * a,1
senior executive assignments * visit,1
senior executive visits * members,1
senior executives in * activities,1
senior executives in * issues,1
senior executives in * with,1
senior executives need * provide,1
senior executives of * individual,1
senior individuals possible * new,1
senior industry executive * csi,1
senior industry executives * together,1
senior lawyers and * officials,1
senior management of * companies,1
senior management the * of,1
senior management to * their,1
senior managers in * industry,1
senior officials in * department,1
senior state level * and,1
senior u s * from,1
seniority system can * bona,1
sense of inadequacy * constantly,1
sense of what * recommended,1
sense will carry * day,1
sensibility of the * system,1
sensitive items including * bromine,1
sensitive or convertible * a,1
sensitive products exempted * justified,1
sensitivity for both * process,1
sent a letter * executive,1
sent a letter * president,1
sent a letter * the,1
sent by mr * regarding,1
sent comments to * federal,1
sent comments to * hydraulic,1
sent copies of * interviewsto,1
sent from the * of,1
sent on october * mr,1
sent out to * in,1
sent substantive support * the,1
sent time we * hard,1
sent to all * board,1
sent to all * legislators,1
sent to anywhere * to,1
sent to appropriate * governmental,1
sent to cma * urging,1
sent to companies * have,1
sent to each * member,1
sent to five * laboratories,1
sent to senator * and,1
sent to the * by,1
sent to the * finance,1
sent to the * rules,1
sent to the * well,1
sent to tunisia * a,1
sent to us * including,1
sent to us * representative,1
sentatives addressing the * adequacy,1
sentatives at least * prior,1
sentatives for a * of,1
sentatives from each * the,1
sentatives from other * cma,1
sented significant progress * developing,1
seorefcarytreasurer secretary and * treasurer,1
seoretagytreasurer the secretary * treasurer,1
separable from the * issue,1
separate act from * much,1
separate chapters of * study,1
separate chemcap assessment * stood,1
separate company programs * do,1
separate department of * advocacy,1
separate effort might * made,1
separate federal legislation * protect,1
separate from other * areas,1
separate into single * for,1
separate labels and * for,1
separate legislation will * introduced,1
separate line item * information,1
separate reply briefs * concentrating,1
separate report of * executive,1
separate revenue raising * the,1
separate studies regarding * aspects,1
separate system to * people,1
separate taxation as * c,1
separate trade negotiations * other,1
separated and became * of,1
separately and as * combined,1
separately from all * gas,1
separately funded biomedical * bnvir,1
separately funded biomedical * environ,1
separately funded biomedical * environmental,1
september a joint * current,1
september a letter * the,1
september a long * of,1
september although congressional * predict,1
september and a * register,1
september and th * international,1
september and there * present,1
september as stated * were,1
september board meeting * distributed,1
september board meeting * mr,1
september cha cma * committee,1
september chemecology was * to,1
september cma board * directors,1
september cma board * suggests,1
september cma strongly * the,1
september cmas board * directors,1
september cmas itc * a,1
september corky caldwell * to,1
september goal is * for,1
september governor brown * into,1
september i had * privilege,1
september in addition * the,1
september in madison * on,1
september in the * legislative,1
september livingston la * derailment,1
september longtime panel * b,1
september luncheon featured * ad,1
september meeting as * result,1
september meeting as * were,1
september meeting cmas * of,1
september meeting most * the,1
september meetings with * japan,1
september members of * s,1
september mia testified * several,1
september petition that * occupational,1
september president reagan * a,1
september president reagan * the,1
september robert l * of,1
september senator paula * rfla,1
september sent a * to,1
september since a * of,1
september state chemical * report,1
september the ec * are,1
september the house * fifra,1
september the house * hr,1
september the house * nee,1
september the office * the,1
september the senate * and,1
september the senate * the,1
september the us * ambassadors,1
september to commence * uruguay,1
september to operate * stations,1
september when hearings * congressman,1
september which expresses * views,1
septic tank placement * for,1
seq june the * was,1
sequel to first * the,1
sequences of exceeding * standards,1
sequent phase if * company,1
sequently there is * that,1
sequently we believe * reductions,1
series aimed at * intaraction,1
series an hazards * training,1
series is produced * at,1
series of get * sessions,1
series of legislative * on,1
series of meetings * insurance,1
series of quarterly * which,1
series of quickfix * gas,1
series of radio * is,1
series of regional * at,1
series of remarkable * for,1
series of reports * keymen,1
series of reports * task,1
series of senate * committee,1
series of specific * responses,1
series of threeminute * distributed,1
series of weekly * provided,1
series openended experiments * and,1
series that will * continuing,1
series was ravisad * placa,1
series we cooperate * enlisting,1
serious attempt to * section,1
serious consideration to * more,1
serious efforts by * and,1
serious gas shortage * be,1
serious impediment to * safe,1
serious legislative effort * natural,1
serious matter that * be,1
serious nature of * state,1
serious negative impact * the,1
serious practical defects * the,1
serious problem to * new,1
serious risk that * minor,1
serious shortcomings of * natural,1
serious tax issues * a,1
seriously consider developing * expertise,1
seriously consider legislating * waste,1
seriously consider participating * the,1
seriously damage the * and,1
servation and recovery * certain,1
servation foundation to * a,1
servation reporting program * that,1
serve as a * between,1
serve as a * for,1
serve as a * to,1
serve as an * precedent,1
serve as chemical * advisor,1
serve as coordinators * the,1
serve as precedents * regulation,1
serve as the * coordination,1
serve as the * focal,1
serve as the * for,1
serve as the * the,1
serve as your * managers,1
serve on such * bodies,1
serve on task * with,1
serve to focus * groundwater,1
serve us well * any,1
serve with three * vice,1
served as eac * from,1
served as industry * to,1
served as the * organization,1
served by the * chamber,1
served october in * parte,1
served to reduce * rate,1
served to restrain * fervor,1
serves as a * to,1
serves in an * satellite,1
serves on three * senate,1
serves the department * transportation,1
service after would * repealed,1
service and gannett * service,1
service and the * department,1
service announcements the * will,1
service contracts timevolume * independent,1
service detroit mich * press,1
service divisions efforts * resources,1
service employment he * favors,1
service for the * in,1
service for the * publica,1
service for with * contracts,1
service in canada * be,1
service invention hr * calls,1
service might actually * accidents,1
service of thirdflag * that,1
service published the * regulations,1
services administration additions * the,1
services and visits * initiated,1
services as part * their,1
services by the * of,1
services continued to * forward,1
services fire police * predominate,1
services intellectual property * and,1
services panels expect * for,1
services progress that * highly,1
services secretary margaret * possibly,1
services such as * insurance,1
services task group * development,1
services to waive * imposed,1
services usa today * street,1
services which until * have,1
serviei ng throughout * year,1
serving as the * for,1
serving as the * project,1
serving cma through * and,1
serving more than * be,1
serving on mca * and,1
serving on the * and,1
session a few * are,1
session among its * distinctions,1
session and possibly * the,1
session by reviewing * righttoknow,1
session cma will * to,1
session consideration of * toxic,1
session ended senator * has,1
session ends s * the,1
session for the * staff,1
session included provisions * with,1
session of congress * important,1
session of congress * senator,1
session of the * in,1
session on may * consider,1
session roused some * that,1
session seems to * a,1
session since of * more,1
session since significant * were,1
session that ran * midnight,1
session the committee * unanimously,1
session the president * the,1
session the senate * recorded,1
session the senate * under,1
session was shown * mid,1
session when the * commerce,1
session will be * busy,1
session without taking * action,1
sessions are manifest * changed,1
sessions continued well * december,1
sessions during and * key,1
sessions for member * personnel,1
sessions on chemical * issues,1
sessions seventyseven people * companies,1
sessions the state * righttoknow,1
sessions through the * of,1
sessions with senate * and,1
sessment can be * to,1
set a floor * a,1
set about to * the,1
set ambient limits * on,1
set and all * chairmanships,1
set aside and * final,1
set aside reasonable * of,1
set at concentrations * are,1
set at on * first,1
set at zero * the,1
set by the * of,1
set dose levels * a,1
set emission limits * can,1
set emission standards * existing,1
set for congressional * but,1
set for mid * unable,1
set for the * agency,1
set forth above * endorsed,1
set forth and * effective,1
set forth in * c,1
set forth in * j,1
set forth in * n,1
set forth in * recently,1
set forth in * s,1
set forth in * x,1
set fourth in * b,1
set goals and * training,1
set in new * and,1
set of comments * were,1
set of common * of,1
set of comprehensive * to,1
set of pmn * for,1
set of political * our,1
set of procedures * consideration,1
set of proposed * objectives,1
set of rules * prohibit,1
set of testing * all,1
set on adjournment * labor,1
set on manufacturing * would,1
set per year * the,1
set priorities and * issue,1
set priorities on * to,1
set rates and * markets,1
set recovery based * to,1
set standards for * rates,1
set the rate * more,1
set the rcra * aside,1
set the rmcl * zero,1
set the stage * these,1
set unfortunately no * available,1
set up a * force,1
set up a * on,1
set up a * planning,1
set up a * program,1
set up an * energy,1
set up by * trade,1
set up the * group,1
set zerorisk zero * standards,1
set zerorisk zeroemmissions * for,1
sets of guidelines * to,1
sets rules for * federal,1
setter use of * relations,1
setting a dark * for,1
setting a precedent * secondarily,1
setting and market * agreements,1
setting and market * by,1
setting and other * your,1
setting drinking water * and,1
setting forth the * views,1
setting in developmental * testing,1
setting methodology and * the,1
setting organisations and * with,1
setting reasonable clean * standards,1
setting standards should * a,1
setting the direction * international,1
setting the stage * two,1
setting uniform policies * ownership,1
setting up task * to,1
setting use of * risk,1
settle sierra club * over,1
settle strikes in * trans,1
settled enforcement cases * epas,1
settled this year * bills,1
settlement agreement on * consol,1
settlement agreement to * cmas,1
settlement and enforcement * and,1
settlement by late * to,1
settlement negotiations with * aimed,1
settlement negotiations with * briefing,1
settlement policies and * serve,1
settlement procedure limited * cutting,1
settlement procedures for * of,1
settlement procedures must * improved,1
settlement process under * this,1
settlement provision for * fta,1
settlement provisions contained * the,1
settlement with significant * in,1
settlements contain a * clause,1
settlements of cort * that,1
seven additional states * passed,1
seven caer workshops * workshops,1
seven emergency response * workshops,1
seven local stations * the,1
seven media tours * water,1
seven official cma * plus,1
seven percent higher * survey,1
seven producers and * user,1
seven radio and * newspaper,1
seven vacancies to * filled,1
seven would pay * percent,1
seventeen special programs * requests,1
seventieth meeting of * board,1
seventyfive percent of * data,1
seventyfive senior industry * participated,1
seventyseven people from * attended,1
several acceptable procedures * three,1
several advantages including * the,1
several adverse amendments * the,1
several adverse proposals * not,1
several amendments to * policy,1
several amendments to * the,1
several animal studies * eaphasis,1
several areas cma * including,1
several areas that * further,1
several articles in * october,1
several assumptions inclusion * some,1
several changes are * to,1
several cma views * to,1
several days of * on,1
several days this * moved,1
several discussions with * newburgrlnn,1
several epa laboratories * addition,1
several existing chemical * programs,1
several experimental career * were,1
several federal groundwater * introduced,1
several final rules * existing,1
several foreign trade * have,1
several gas bills * and,1
several government and * organizations,1
several important bills * have,1
several issues raised * cma,1
several key business * organizations,1
several key events * free,1
several key members * the,1
several key trade * with,1
several kinds of * and,1
several large companies * world,1
several liability and * issues,1
several liability for * costs,1
several liability how * is,1
several liability provisions * the,1
several liability we * that,1
several major institutions * their,1
several meetings involving * nrdc,1
several meetings with * canadian,1
several member companies * has,1
several member companies * produce,1
several member company * cma,1
several million who * be,1
several months and * to,1
several new issue * for,1
several nonindustry speakers * been,1
several of mcas * certain,1
several of our * subcommitte,1
several of our * to,1
several of the * for,1
several of the * made,1
several of the * officers,1
several of the * regulatory,1
several of the * task,1
several of them * biomonitoring,1
several other testing * on,1
several participating companies * their,1
several points to * improve,1
several possible outcomes * the,1
several procedural changes * be,1
several proposals aimed * broadening,1
several proposals have * made,1
several provisions in * package,1
several questions relating * the,1
several recorded voces * net,1
several regulatory proposals * the,1
several republican members * congressmen,1
several research and * bills,1
several rules proposed * the,1
several scientific and * deficiencies,1
several significant developments * occurred,1
several significant respects * point,1
several state chemical * working,1
several state legislatures * area,1
several states and * environmental,1
several states considered * in,1
several states have * place,1
several states on * of,1
several strains of * and,1
several systems with * intent,1
several task groups * standing,1
several tasks risc * define,1
several tax proposals * would,1
several times with * epa,1
several watchouts during * coming,1
several with provisions * courts,1
several years ago * an,1
several years ago * canadian,1
several years ago * committee,1
several years coverage * business,1
several years has * extensively,1
several years the * reports,1
several years there * been,1
severe economic impact * the,1
severe financial shortfalls * the,1
severe probleas for * aeaber,1
severe time constraints * officer,1
severely limit the * life,1
severely restricted in * the,1
severely restricted or * approved,1
severely restricted withdrawn * unapproved,1
severity of price * up,1
sewage and section * groundwater,1
sewage treatment projects * effective,1
sfac approved a * advocacy,1
sfacs review of * special,1
shaffer director of * american,1
shakeout appears likely * kicked,1
shall appoint one * more,1
shall be appointed * the,1
shall be at * as,1
shall be elected * president,1
shall be given * the,1
shall be mailed * the,1
shall be prescribed * the,1
shall be reported * the,1
shall cause such * to,1
shall continue to * like,1
shall continue with * in,1
shall forfeit all * ant,1
shall have such * and,1
shall keep a * roster,1
shall look to * advisory,1
shall maintain a * record,1
shall notify tne * and,1
shall receive such * as,1
shall see in * next,1
shall transmit to * seeretapytreasurer,1
shape and guide * new,1
shape of his * plan,1
shape practical rules * railroad,1
share analysis to * market,1
share control of * chambers,1
share information on * history,1
share is estimated * million,1
share of industry * going,1
share of our * at,1
share of production * must,1
share with us * industry,1
share with you * examples,1
shared by organized * some,1
shared by the * of,1
shared governmentindustry responsibility * let,1
shared his views * these,1
shared use of * legal,1
shared with a * cma,1
shared with other * organizations,1
shares are prorated * the,1
shares of federallyfunded * treatment,1
sharing accident information * companies,1
sharing all available * in,1
sharing the cost * this,1
sharing the costs * the,1
sharing the environment * protection,1
sharper focus on * commu,1
sharply and cutting * to,1
sharply on major * as,1
she ably withstood * political,1
she appeared on * nightline,1
she cochairs in * the,1
she met with * american,1
she participated in * first,1
she urged ail * to,1
she urged that * people,1
sheet for evaluating * worker,1
sheet labels could * considered,1
sheet to begin * cma,1
sheets are being * eight,1
sheets during transportation * great,1
sheets emergency response * are,1
sheets msds were * as,1
sheets will not * copied,1
sheets worker training * education,1
shelf lease sales * been,1
shelf ocs pipeline * and,1
shell and j * cibagbigy,1
sher and katz * and,1
sherfy and heyde * that,1
shielding bottom outlet * and,1
shift almost billion * the,1
shift away from * pipeline,1
shift focus to * subject,1
shift in attitude * the,1
shift in committee * and,1
shift of over * in,1
shift the burden * proof,1
shift to the * level,1
shift to the * of,1
shift x of * cargo,1
shifted from the * to,1
shifted from toxicological * to,1
shifted our meeting * the,1
shifted to more * higher,1
shifted to the * energy,1
shifted to the * environment,1
shifting battle for * publics,1
shifting burdens of * and,1
shifting burdens of * for,1
shifting over to * forms,1
shifts for the * in,1
shifts in production * closings,1
ship and most * the,1
ship of thirty * been,1
ship owners to * proper,1
ship to accomplish * task,1
shipaentbyhipaent prenotification requireaents * hazardous,1
shipm nts ara * to,1
shipment of bacterial * originating,1
shipment of chemicals * vessels,1
shipment of hazardous * through,1
shipment on behalf * foreign,1
shipments a comparison * the,1
shipments and times * class,1
shipments certify either * the,1
shipments crac has * a,1
shipments imported for * purposes,1
shipments in the * area,1
shipments of chemicals * other,1
shipments of hazardous * has,1
shipments of hazardous * in,1
shipments of hazardous * to,1
shipments of rd * subject,1
shipments regardless of * classification,1
shipments require industry * personnel,1
shipments so far * succeeded,1
shipments to additional * of,1
shipped annually with * many,1
shipped in this * we,1
shipped into or * in,1
shipper and carriers * other,1
shipper carrier emergency * and,1
shipper for identification * the,1
shipper industries all * and,1
shipper may challen * rate,1
shipper or cma * referral,1
shipper to build * maintain,1
shippers and carriers * hazardous,1
shippers and efficient * by,1
shippers by allowing * carriers,1
shippers by way * regulatory,1
shippers captive to * single,1
shippers discussing compensation * amended,1
shippers industrys concerns * the,1
shippers on december * suffren,1
shippers were made * the,1
shipping act of * would,1
shipping act review * federal,1
shipping classification of * additives,1
shipping community and * carrier,1
shipping group csg * developed,1
shipping of the * products,1
shipping paper as * key,1
shipping papers an * ability,1
shipping papers with * ability,1
shipping regulations and * to,1
ships and the * conference,1
shocked by the * that,1
shoot for a * cut,1
shooting locations for * new,1
shop in cooperation * the,1
shorebased facility as * in,1
short acute toxicity * and,1
short and long * implications,1
short and long * situation,1
short leash today * have,1
short of reforms * by,1
short period in * group,1
short questionnaire which * to,1
short term income * program,1
shortage could be * once,1
shortage of chemical * sooner,1
shortage of graduate * the,1
shortage the shortrange * on,1
shortages in primary * with,1
shortages of technical * manpower,1
shortcomings of the * for,1
shortcomings of the * gas,1
shortcutting good science * has,1
shorted in the * arena,1
shorten communications lines * liaison,1
shorten the processing * for,1
shorten the time * existing,1
shortened congressional calendar * to,1
shorter and less * and,1
shorter work week * additional,1
shortest congressional session * of,1
shortfall several amendments * s,1
shortfalls in company * the,1
shortly after the * was,1
shortly and in * view,1
shortly before the * of,1
shortly research will * for,1
shortly undertake cma * crac,1
shortrange forecasts on * other,1
shortterm exposure level * ppm,1
shortterm standard may * be,1
should a change * circumstances,1
should act on * responsibilities,1
should address a * of,1
should address current * planned,1
should adopt the * proposal,1
should adoption of * permit,1
should allocate funds * help,1
should also be * for,1
should also urge * chemical,1
should an energy * become,1
should apply in * administrative,1
should ba available * help,1
should ba dataminad * water,1
should bagin and * what,1
should be a * active,1
should be a * street,1
should be a * technical,1
should be addressed * companies,1
should be adequate * protect,1
should be amended * require,1
should be amortized * a,1
should be applied * noted,1
should be assigning * top,1
should be available * a,1
should be available * arbitrary,1
should be available * distribution,1
should be available * help,1
should be available * the,1
should be aware * that,1
should be aware * which,1
should be based * national,1
should be borne * the,1
should be communicated * now,1
should be compensated * eligibility,1
should be completed * and,1
should be completed * formalized,1
should be completed * the,1
should be computed * light,1
should be concerned * i,1
should be considered * dot,1
should be considered * establishing,1
should be considered * individual,1
should be considered * safety,1
should be considered * the,1
should be continued * special,1
should be conveyed * a,1
should be countervailable * first,1
should be created * administer,1
should be credited * a,1
should be dealt * briefly,1
should be decided * prior,1
should be described * the,1
should be developed * all,1
should be done * a,1
should be equivalent * consent,1
should be extended * proposed,1
should be filed * one,1
should be formulated * a,1
should be forthcoming * the,1
should be funded * utilization,1
should be given * imposition,1
should be granted * a,1
should be held * explore,1
should be held * year,1
should be helpful * case,1
should be included * any,1
should be included * the,1
should be incorporated * that,1
should be invited * attend,1
should be liable * disability,1
should be listeddelisted * hazardous,1
should be made * eha,1
should be made * understand,1
should be modified * changes,1
should be mr * conclusion,1
should be negotiated * only,1
should be no * imposed,1
should be noted * that,1
should be on * existing,1
should be on * those,1
should be promptly * with,1
should be prospective * any,1
should be provided * us,1
should be published * public,1
should be published * the,1
should be ratified * the,1
should be reduced * reflect,1
should be reduced * the,1
should be regularly * in,1
should be repeated * some,1
should be required * grant,1
should be required * liability,1
should be revamped * include,1
should be sent * executive,1
should be sent * the,1
should be sent * this,1
should be separate * any,1
should be solely * for,1
should be subject * review,1
should be the * concern,1
should be the * required,1
should be the * step,1
should be to * at,1
should be to * the,1
should be wary * the,1
should bear mr * presented,1
should become active * of,1
should begin by * to,1
should begin to * whether,1
should but the * wants,1
should cause our * to,1
should consider instituting * requirements,1
should consult with * us,1
should contain procedures * the,1
should continue and * its,1
should continue to * fundamental,1
should continue to * funded,1
should continue to * states,1
should covar had * yat,1
should davalop a * management,1
should develop and * a,1
should do an * better,1
should do it * option,1
should eaanate at * local,1
should encourage a * informed,1
should encourage member * through,1
should ensure that * competition,1
should ensure the * or,1
should expect that * impatience,1
should focus on * issues,1
should focus on * the,1
should get involved * cmas,1
should get through * house,1
should give the * to,1
should go a * way,1
should have a * role,1
should have responsibility * defining,1
should have the * role,1
should he obtained * interested,1
should help us * that,1
should identify the * of,1
should include a * grass,1
should include a * of,1
should include educational * training,1
should include information * the,1
should investigate to * the,1
should mandate an * policy,1
should mandate that * response,1
should most appropriately * in,1
should negotiate changes * chemical,1
should not be * although,1
should not be * by,1
should not be * in,1
should not be * low,1
should not be * out,1
should not be * simply,1
should not be * sore,1
should not be * studies,1
should not be * tariff,1
should not be * unless,1
should not confuse * slight,1
should not effect * on,1
should not have * concealed,1
should not impair * implementation,1
should not involve * in,1
should not lose * of,1
should not restrict * administrations,1
should not restrict * president,1
should not select * industry,1
should note that * changes,1
should only be * in,1
should or can * remains,1
should participate as * has,1
should pay more * to,1
should pick up * additional,1
should play a * role,1
should play in * connection,1
should proceed and * this,1
should provide valuable * for,1
should pursue three * principles,1
should rank high * tha,1
should receive which * of,1
should reduce the * and,1
should reject the * tax,1
should resources be * available,1
should seek binding * from,1
should shoot for * target,1
should strengthen the * of,1
should support existing * model,1
should take into * private,1
should take on * are,1
should take the * of,1
should the industry * about,1
should the leadership * any,1
should the president * to,1
should they be * necessary,1
should this occur * will,1
should this opportunity * missed,1
should this proposal * up,1
should try to * promptly,1
should turn its * to,1
should urge secretary * ambassador,1
should use criteria * by,1
should write to * edwards,1
shouldnt be fooled * thinking,1
shouldnt have been * here,1
shoved a major * health,1
show a continuing * of,1
show a high * of,1
show a supposed * for,1
show edb to * a,1
show mixed results * the,1
show no signs * abating,1
show on the * of,1
show proof of * coverage,1
show that even * a,1
show that responsibility * damages,1
show that the * energy,1
show the impact * higher,1
show their concern * those,1
show they have * a,1
showed a lot * confidence,1
showed a possible * in,1
showed a slowing * this,1
showed energy conservation * the,1
showed initial signs * strength,1
showed our concern * our,1
showed two other * of,1
showing a color * of,1
showing a slow * steady,1
showing that such * not,1
showing the amount * training,1
showing their dual * as,1
showings of more * to,1
shown in the * statement,1
shown no interest * further,1
shown on this * our,1
shown to be * dominant,1
shown to be * in,1
shown to contain * errors,1
shown to mid * toplevel,1
shown to more * emergency,1
shown what they * do,1
shows signs of * political,1
shows such a * public,1
shows that procedures * in,1
shows to be * over,1
shrank to low * seeond,1
shultz will take * of,1
shutdowns emergency releases * fugitive,1
sianaged a cooperative * with,1
sibilities a reorganization * in,1
sibilities related to * he,1
sibility for state * for,1
sible speaking engagements * further,1
side a hearing * been,1
side and the * on,1
side of an * shortage,1
side of our * the,1
side of the * i,1
side of the * industry,1
side of the * speaker,1
side several adverse * did,1
side the hearing * will,1
side the issue * tax,1
side the public * and,1
side the senate * can,1
side were also * the,1
side with the * of,1
sideration a memorandum * with,1
sideration by the * phase,1
sideration in the * government,1
sideration will also * influenced,1
sidered as an * to,1
sidered no dates * presently,1
sidering alternative approaches * developing,1
sides and rather * corrected,1
sides in the * an,1
sides of our * trade,1
sierra club suit * texas,1
sierra club vs * suit,1
sight into the * we,1
sight of a * to,1
sight of the * that,1
sight the slight * of,1
sign a pledge * dec,1
signals from senate * committee,1
signals that tsca * and,1
signals to and * the,1
signations from a * of,1
signatories countries agree * start,1
signatory countries should * required,1
signatory representatives began * october,1
signature of robert * roland,1
signature or reasonable * thereof,1
signature specimens certified * filed,1
signature the bill * designed,1
signatures resemble or * a,1
signed a contract * abc,1
signed a contract * investigate,1
signed a joint * addressed,1
signed by governor * ashcroft,1
signed by the * in,1
signed for use * adaptions,1
signed in early * in,1
signed in with * biotest,1
signed into lav * marked,1
signed into law * government,1
signed into law * requiring,1
signed into law * texas,1
signed into law * which,1
signed legislation in * and,1
signed such treaties * are,1
signed with texas * university,1
signer on the * commercial,1
significally to the * of,1
significance than mere * changes,1
significance to the * and,1
significant activity to * items,1
significant actual compliance * in,1
significant adverse changes * the,1
significant adverse impact * the,1
significant affact on * in,1
significant amount of * equipment,1
significant amount of * work,1
significant as one * these,1
significant benefits results * our,1
significant change as * the,1
significant changes as * as,1
significant changes in * manufacture,1
significant chemical investment * either,1
significant considerations can * addressed,1
significant costs to * industry,1
significant deterioration regulations * implem,1
significant deterioration regulations * of,1
significant deterioration regulations * the,1
significant developments have * affecting,1
significant developments in * patent,1
significant errors the * may,1
significant event was * passage,1
significant exposure in * a,1
significant growth in * over,1
significant hazard and * resulting,1
significant health hazard * a,1
significant health risk * that,1
significant impact on * publics,1
significant improvements over * existing,1
significant in this * of,1
significant increase in * scope,1
significant industry input * the,1
significant injury in * us,1
significant input to * budget,1
significant issue for * and,1
significant legislation might * set,1
significant legislative activity * the,1
significant legislative amendments * be,1
significant legislative threats * in,1
significant new resource * to,1
significant new use * snurs,1
significant opportunities to * costeffective,1
significant part by * taxes,1
significant portion of * industry,1
significant problems for * members,1
significant progress in * a,1
significant progress over * coming,1
significant provisions of * bill,1
significant reduction in * ad,1
significant reductions in * benefits,1
significant reductions in * regulatory,1
significant resource to * industry,1
significant resource to * to,1
significant respects major * of,1
significant restrictions on * activities,1
significant shift in * jurisdictions,1
significant step in * state,1
significant the elimination * the,1
significant to us * that,1
significant trade legislation * anactad,1
significant variances from * member,1
significant victory for * which,1
significant work effort * osha,1
significantdeterioration psd acid * mobile,1
significantly affects not * our,1
significantly amended other * the,1
significantly as we * our,1
significantly evolve a * examination,1
significantly from the * engineering,1
significantly from the * outlined,1
significantly higher in * percep,1
significantly increased the * of,1
significantly increasing the * of,1
significantly more exposure * the,1
significantly omitted from * presidents,1
significantly raise the * of,1
significantly related to * materially,1
significantly we made * arguments,1
signing of an * with,1
signs of strength * the,1
signs that a * of,1
signs yet of * major,1
simary of cmas * for,1
simeral announced the * of,1
simeral described the * visit,1
simeral predicted that * industry,1
similar arbitrary legal * are,1
similar bill passed * house,1
similar briefing on * superfund,1
similar congressional efforts * other,1
similar forum on * and,1
similar patent term * for,1
similar program related * tank,1
similar shift in * within,1
similar survey two * ago,1
similar the antiboycott * of,1
similar to cmas * conservation,1
similar to disc * strong,1
similar to that * past,1
similar to that * the,1
similar to the * house,1
similar to the * settlements,1
similar to this * version,1
similar to those * granted,1
similar to those * the,1
similarity studies with * they,1
similarly assessing the * of,1
similarly claimed injury * the,1
similarly competent groups * considered,1
similarly participate in * japanese,1
similarly they are * drawing,1
similarly would continue * mca,1
simple chemical demonstrations * for,1
simple food experiments * the,1
simple guidelines enforced * inspectors,1
simple notification scheme * any,1
simplification of the * forms,1
simply being outgunned * our,1
simply extend tax * pro,1
simply to confirm * existence,1
simply using total * of,1
simultaneously cma has * to,1
simultaneously three regional * have,1
since a number * issues,1
since and energy * should,1
since any judicial * on,1
since april numerous * rate,1
since august in * new,1
since before bhopal * the,1
since che beginning * this,1
since cma has * as,1
since cma mca * issued,1
since congress rately * deadlines,1
since costofliving protection * a,1
since cracs budget * not,1
since data does * exist,1
since december when * president,1
since decided instead * attach,1
since each facility * and,1
since edb wee * to,1
since emergency personnel * be,1
since february but * to,1
since february the * and,1
since fraudulent under * under,1
since fy as * agency,1
since governments have * given,1
since groups operate * with,1
since holt rinehard * winston,1
since hoover has * reorganization,1
since hr would * dilute,1
since i plan * cover,1
since january democrats * controlled,1
since mca has * more,1
since more than * vdc,1
since most legislatures * adjourned,1
since my last * in,1
since my last * to,1
since numbers of * health,1
since of the * than,1
since our main * at,1
since replacing wilbur * as,1
since requests for * to,1
since significant laws * enacted,1
since tccs first * in,1
since tda appears * readily,1
since that has * qualify,1
since that surely * be,1
since that time * have,1
since the aquifer * the,1
since the beginning * promotion,1
since the committee * that,1
since the department * transportation,1
since the disc * were,1
since the events * have,1
since the first * was,1
since the founding * the,1
since the group * formed,1
since the industrial * foundation,1
since the june * billing,1
since the last * report,1
since the last * there,1
since the new * schedule,1
since the participating * would,1
since the passage * the,1
since the program * has,1
since the proportion * politically,1
since the vice * of,1
since their last * with,1
since then its * control,1
since then vice * bush,1
since these are * located,1
since these questionable * limitations,1
since they already * to,1
since they encourage * owners,1
since they select * routes,1
since this table * raw,1
since this was * have,1
since those products * a,1
since tsca was * in,1
since waxman held * on,1
sine the railroads * adjusted,1
single areas such * daycare,1
single decision does * make,1
single issue which * affects,1
single member speaking * opposition,1
single message within * congressional,1
single negative episode * the,1
single occupational and * committee,1
single omnibus trade * out,1
single operations for * refiningmarketing,1
sinking however we * continue,1
sion industry experts * interviewed,1
sional finance officers * opportunity,1
sional leaders of * the,1
sioner which could * resulted,1
sions coupled with * planning,1
sions from manufacture * high,1
sions of the * study,1
sions to more * offset,1
sip and to * compliance,1
sir milton price * for,1
sistent vith the * that,1
site and the * problem,1
site can be * liable,1
site cleanup after * trust,1
site cleanup and * obtaining,1
site cleanup film * been,1
site cleanup funding * superfund,1
site cleanup program * brief,1
site cleanup the * group,1
site cleanups and * insurance,1
site compensation that * be,1
site contamination studies * cleanup,1
site grants states * authority,1
site have been * considered,1
site in organizational * restructuring,1
site injuries would * released,1
site management plan * document,1
site of the * on,1
site rather than * generator,1
site situations under * and,1
site specific exposures * old,1
site specific health * and,1
site substances and * the,1
site substances such * right,1
site substances would * the,1
site would have * be,1
sitelimited intermediates and * from,1
sitelimited intermediates proposal * benefit,1
sites and build * with,1
sites and creates * community,1
sites and maintenance * reclamation,1
sites being done * the,1
sites except in * emergency,1
sites for shooting * for,1
sites have been * exposed,1
sites have been * to,1
